platform,core.osgi,CDDL-GPL-2-CP
platform,core.output2,CDDL-GPL-2-CP
platform,core.ui,CDDL-GPL-2-CP
platform,core.windows,CDDL-GPL-2-CP
platform,editor.mimelookup,CDDL-GPL-2-CP
platform,editor.mimelookup.impl,CDDL-GPL-2-CP
platform,favorites,CDDL-GPL-2-CP
platform,javahelp,CDDL-GPL-2-CP
platform,javahelp, GPL-2-CP
platform,junitlib,CDDL-GPL-2-CP
platform,junitlib,CPL-1
platform,junitlib, CPL-1.0
platform,junitlib, EPL-v10
platform,keyring,CDDL-GPL-2-CP
platform,keyring.fallback,CDDL-GPL-2-CP
platform,keyring.impl,CDDL-GPL-2-CP
platform,lib.uihandler,CDDL-GPL-2-CP
platform,libs.felix,CDDL-GPL-2-CP
platform,libs.felix, Apache-2.0
platform,libs.javafx,CDDL-GPL-2-CP
platform,libs.jna,CDDL-GPL-2-CP
platform,libs.jna, Apache-2.0
platform,libs.jna.platform,CDDL-GPL-2-CP
platform,libs.jna.platform, Apache-2.0
platform,libs.jsr223,CDDL-GPL-2-CP
platform,libs.junit4,CDDL-GPL-2-CP
platform,libs.junit4,CPL-1
platform,libs.junit4, BSD
platform,libs.junit4, EPL-v10
platform,libs.osgi,CDDL-GPL-2-CP
platform,libs.osgi, Apache-2.0
platform,libs.testng,CDDL-GPL-2-CP
platform,libs.testng, Apache-2.0
platform,masterfs,CDDL-GPL-2-CP
platform,masterfs.linux,CDDL-GPL-2-CP
platform,masterfs.macosx,CDDL-GPL-2-CP
platform,masterfs.nio2,CDDL-GPL-2-CP
platform,masterfs.ui,CDDL-GPL-2-CP
platform,masterfs.windows,CDDL-GPL-2-CP
platform,net.java.html,CDDL-GPL-2-CP
platform,net.java.html.boot,CDDL-GPL-2-CP
platform,net.java.html.boot.fx,CDDL-GPL-2-CP
platform,net.java.html.boot.script,CDDL-GPL-2-CP
platform,net.java.html.geo,CDDL-GPL-2-CP
platform,net.java.html.json,CDDL-GPL-2-CP
platform,net.java.html.sound,CDDL-GPL-2-CP
platform,netbinox,CDDL-GPL-2-CP
platform,netbinox, OSGi-LICENSE
platform,o.jdesktop.layout,CDDL-GPL-2-CP
platform,o.jdesktop.layout, LGPL-2.1
platform,o.n.core,CDDL-GPL-2-CP
platform,o.n.html.ko4j,CDDL-GPL-2-CP
platform,o.n.html.xhr4j,CDDL-GPL-2-CP
platform,o.n.swing.outline,CDDL-GPL-2-CP
platform,o.n.swing.plaf,CDDL-GPL-2-CP
platform,o.n.swing.tabcontrol,CDDL-GPL-2-CP
platform,openide.actions,CDDL-GPL-2-CP
platform,openide.awt,CDDL-GPL-2-CP
platform,openide.compat,CDDL-GPL-2-CP
platform,openide.dialogs,CDDL-GPL-2-CP
platform,openide.execution,CDDL-GPL-2-CP
platform,openide.execution.compat8,CDDL-GPL-2-CP
platform,openide.explorer,CDDL-GPL-2-CP
platform,openide.filesystems.compat8,CDDL-GPL-2-CP
platform,openide.filesystems.nb,CDDL-GPL-2-CP
platform,openide.io,CDDL-GPL-2-CP
platform,openide.loaders,CDDL-GPL-2-CP
platform,openide.nodes,CDDL-GPL-2-CP
platform,openide.options,CDDL-GPL-2-CP
platform,openide.text,CDDL-GPL-2-CP
platform,openide.util.enumerations,CDDL-GPL-2-CP
platform,openide.windows,CDDL-GPL-2-CP
platform,options.api,CDDL-GPL-2-CP
platform,options.keymap,CDDL-GPL-2-CP
platform,print,CDDL-GPL-2-CP
platform,progress.ui,CDDL-GPL-2-CP
platform,queries,CDDL-GPL-2-CP
platform,sampler,CDDL-GPL-2-CP
platform,sendopts,CDDL-GPL-2-CP
platform,settings,CDDL-GPL-2-CP
platform,spi.actions,CDDL-GPL-2-CP
platform,spi.quicksearch,CDDL-GPL-2-CP
platform,templates,CDDL-GPL-2-CP
platform,templatesui,CDDL-GPL-2-CP
platform,uihandler,CDDL-GPL-2-CP
php,hudson.php,CDDL-GPL-2-CP
php,languages.neon,CDDL-GPL-2-CP
php,libs.javacup,CDDL-GPL-2-CP
php,libs.javacup, JavaCUP-LICENSE
php,php.api.annotation,CDDL-GPL-2-CP
php,php.api.documentation,CDDL-GPL-2-CP
php,php.api.editor,CDDL-GPL-2-CP
php,php.api.executable,CDDL-GPL-2-CP
php,php.api.framework,CDDL-GPL-2-CP
php,php.api.phpmodule,CDDL-GPL-2-CP
php,php.api.templates,CDDL-GPL-2-CP
php,php.api.testing,CDDL-GPL-2-CP
php,php.apigen,CDDL-GPL-2-CP
php,php.atoum,CDDL-GPL-2-CP
php,php.code.analysis,CDDL-GPL-2-CP
php,php.codeception,CDDL-GPL-2-CP
php,php.composer,CDDL-GPL-2-CP
php,php.dbgp,CDDL-GPL-2-CP
php,php.doctrine2,CDDL-GPL-2-CP
php,php.editor,CDDL-GPL-2-CP
php,php.editor, LGPL-2.1
php,php.kit,CDDL-GPL-2-CP
php,php.latte,CDDL-GPL-2-CP
php,php.nette.tester,CDDL-GPL-2-CP
php,php.nette2,CDDL-GPL-2-CP
php,php.phing,CDDL-GPL-2-CP
php,php.phpdoc,CDDL-GPL-2-CP
php,php.phpdoc.documentation,CDDL-GPL-2-CP
php,php.phpdoc.documentation, LGPL-2.1
php,php.phpunit,CDDL-GPL-2-CP
php,php.project,CDDL-GPL-2-CP
php,php.project, CDDL-GPL-2-CP
php,php.refactoring,CDDL-GPL-2-CP
php,php.samples,CDDL-GPL-2-CP
php,php.smarty,CDDL-GPL-2-CP
php,php.symfony,CDDL-GPL-2-CP
php,php.symfony2,CDDL-GPL-2-CP
php,php.twig,CDDL-GPL-2-CP
php,php.zend,CDDL-GPL-2-CP
php,php.zend2,CDDL-GPL-2-CP
php,selenium2.php,CDDL-GPL-2-CP
php,spellchecker.bindings.php,CDDL-GPL-2-CP
php,websvc.saas.codegen.php,CDDL-GPL-2-CP
odcs,c.tasktop.c2c.server.cloud.api,CDDL-GPL-2-CP
odcs,c.tasktop.c2c.server.cloud.api, EPL-v10
odcs,c.tasktop.c2c.server.common.api,CDDL-GPL-2-CP
odcs,c.tasktop.c2c.server.common.api, EPL-v10
odcs,c.tasktop.c2c.server.profile.api,CDDL-GPL-2-CP
odcs,c.tasktop.c2c.server.profile.api, EPL-v10
odcs,c.tasktop.c2c.server.scm.api,CDDL-GPL-2-CP
odcs,c.tasktop.c2c.server.scm.api, EPL-v10
odcs,c.tasktop.c2c.server.tasks.api,CDDL-GPL-2-CP
odcs,c.tasktop.c2c.server.tasks.api, EPL-v10
odcs,c.tasktop.c2c.server.wiki.api,CDDL-GPL-2-CP
odcs,c.tasktop.c2c.server.wiki.api, EPL-v10
odcs,o.codehaus.jackson.core,CDDL-GPL-2-CP
odcs,o.codehaus.jackson.core, Apache-2.0
odcs,o.codehaus.jackson.mapper,CDDL-GPL-2-CP
odcs,o.codehaus.jackson.mapper, Apache-2.0
odcs,odcs,CDDL-GPL-2-CP
odcs,odcs.git,CDDL-GPL-2-CP
odcs,odcs.hudson,CDDL-GPL-2-CP
odcs,odcs.kit,CDDL-GPL-2-CP
odcs,odcs.tasks,CDDL-GPL-2-CP
odcs,odcs.tasks.bridge,CDDL-GPL-2-CP
odcs,odcs.ui,CDDL-GPL-2-CP
odcs,odcs.versioning,CDDL-GPL-2-CP
odcs,oracle.clouddev.server.profile.activity.client.api,CDDL-GPL-2-CP
odcs,oracle.clouddev.server.profile.activity.client.api, EPL-v10
odcs,oracle.clouddev.server.profile.activity.client.rest,CDDL-GPL-2-CP
odcs,oracle.clouddev.server.profile.activity.client.rest, EPL-v10
odcs,oracle.eclipse.tools.cloud.dev.tasks,CDDL-GPL-2-CP
odcs,oracle.eclipse.tools.cloud.dev.tasks, Oracle BSD License
odcs,team.server,CDDL-GPL-2-CP
odcs,team.server.nb,CDDL-GPL-2-CP
nb,autoupdate.pluginimporter,CDDL-GPL-2-CP
nb,bugzilla.exceptionreporter,CDDL-GPL-2-CP
nb,deadlock.detector,CDDL-GPL-2-CP
nb,ide.branding,CDDL-GPL-2-CP
nb,ide.branding.kit,CDDL-GPL-2-CP
nb,o.n.upgrader,CDDL-GPL-2-CP
nb,uihandler.exceptionreporter,CDDL-GPL-2-CP
nb,updatecenters,CDDL-GPL-2-CP
nb,welcome,CDDL-GPL-2-CP
mobility,api.mobility,CDDL-GPL-2-CP
mobility,j2me.common.ant,CDDL-GPL-2-CP
mobility,j2me.keystore,CDDL-GPL-2-CP
mobility,j2me.kit,CDDL-GPL-2-CP
mobility,j2me.project,CDDL-GPL-2-CP
mobility,mobility.cldcplatform,CDDL-GPL-2-CP
mobility,mobility.databindingme,CDDL-GPL-2-CP
mobility,mobility.end2end,CDDL-GPL-2-CP
mobility,mobility.jsr172,CDDL-GPL-2-CP
mobility,mobility.licensing,CDDL-GPL-2-CP
mobility,mobility.project.ant,CDDL-GPL-2-CP
jira,c.atlassian.connector.eclipse.commons.core,CDDL-GPL-2-CP
jira,c.atlassian.connector.eclipse.commons.core, EPL-v10
jira,c.atlassian.connector.eclipse.jira.core,CDDL-GPL-2-CP
jira,c.atlassian.connector.eclipse.jira.core, EPL-v10
jira,c.atlassian.connector.eclipse.jira.core.rest,CDDL-GPL-2-CP
jira,c.atlassian.connector.eclipse.jira.core.rest, EPL-v10
jira,c.s.jersey,CDDL-GPL-2-CP
jira,c.s.jersey, CDDL-GPL-2-CP
jira,c.s.mail.javax.mail,CDDL-GPL-2-CP
jira,c.s.mail.javax.mail, CDDL 1.0
jira,javax.servlet,CDDL-GPL-2-CP
jira,javax.servlet, Apache-2.0
jira,javax.wsdl,CDDL-GPL-2-CP
jira,javax.wsdl,CPL-1
jira,javax.wsdl, CPL
jira,javax.xml.rpc,CDDL-GPL-2-CP
jira,javax.xml.rpc, CDDL-GPL-2-CP
jira,javax.xml.soap,CDDL-GPL-2-CP
jira,javax.xml.soap, CDDL-GPL-2-CP
jira,jira,CDDL-GPL-2-CP
jira,jira.rest,CDDL-GPL-2-CP
jira,jira.xmlrpc,CDDL-GPL-2-CP
jira,libs.jira.rest,Apache-2
jira,libs.jira.rest,CDDL-GPL-2-CP
jira,libs.jira.rest, Apache-2.0
jira,o.apache.axis,CDDL-GPL-2-CP
jira,o.apache.axis, Apache Software License, Version 2.0
jira,o.apache.commons.discovery,CDDL-GPL-2-CP
