lib.uihandler,CDDL-GPL-2-CP
lib.v8debug,CDDL-GPL-2-CP
libs.aguiswinglayout,CDDL-GPL-2-CP
libs.amazon,CDDL-GPL-2-CP
libs.amazon, AWS-LICENSE
libs.amazon, Apache-2.0
libs.amazon, Apache-2.0
libs.amazon, Apache-2.0
libs.amazon, Apache-2.0
libs.antlr3.devel,CDDL-GPL-2-CP
libs.antlr3.devel, BSD License
libs.antlr3.runtime,CDDL-GPL-2-CP
libs.antlr3.runtime, BSD-antlr-runtime
libs.antlr4.runtime,CDDL-GPL-2-CP
libs.antlr4.runtime, BSD-antlr
libs.asm,CDDL-GPL-2-CP
libs.asm, INRIA license
libs.bytelist,CDDL-GPL-2-CP
libs.bytelist, LGPL-2.1
libs.cglib,CDDL-GPL-2-CP
libs.cglib, Apache-2.0
libs.clank,CDDL-GPL-2-CP
libs.clank, LLVM Release License
libs.commons_compress,CDDL-GPL-2-CP
libs.commons_compress, Apache-2.0
libs.commons_fileupload,CDDL-GPL-2-CP
libs.commons_fileupload, Apache-2.0
libs.commons_net,CDDL-GPL-2-CP
libs.commons_net, Apache-2.0
libs.dbx,CDDL-GPL-2-CP
libs.elimpl,CDDL-GPL-2-CP
libs.elimpl, CDDL-GPL-2-CP
libs.felix,CDDL-GPL-2-CP
libs.felix, Apache-2.0
libs.findbugs,CDDL-GPL-2-CP
libs.findbugs, BSD
libs.findbugs, Apache-2.0
libs.findbugs, Apache-2.0
libs.findbugs, DOM4J-BSD
libs.findbugs, LGPL-2.1
libs.findbugs, GPL
libs.findbugs, BSD
libs.findbugs, New BSD
libs.freemarker,CDDL-GPL-2-CP
libs.freemarker, freemarker
libs.git,CDDL-GPL-2-CP
libs.glassfish_logging,CDDL-GPL-2-CP
libs.glassfish_logging, CDDL-GPL-2-CP
libs.groovy,CDDL-GPL-2-CP
libs.groovy, Apache-2.0, incl. groovy-ASM, groovy-ANTLR and groovy-COMMONS-CLI
libs.ini4j,CDDL-GPL-2-CP
libs.ini4j, Apache-2.0
libs.javacapi,CDDL-GPL-2-CP
libs.javacapi, GPL-2-CP
libs.javacimpl,CDDL-GPL-2-CP
libs.javacimpl, GPL-2-CP
libs.javacup,CDDL-GPL-2-CP
libs.javacup, JavaCUP-LICENSE
libs.javafx,CDDL-GPL-2-CP
libs.jaxb,CDDL-GPL-2-CP
libs.jaxb, CDDL-GPL-2-CP
libs.jing,N/A
libs.jing,libs.jira.rest,Apache-2
libs.jira.rest,CDDL-GPL-2-CP
libs.jira.rest, Apache-2.0
libs.jna,CDDL-GPL-2-CP
libs.jna, Apache-2.0
libs.jna.platform,CDDL-GPL-2-CP
libs.jna.platform, Apache-2.0
libs.jsch.agentproxy,CDDL-GPL-2-CP
libs.jsch.agentproxy, BSD-jsch-agent-proxy
libs.jsch.agentproxy, BSD-jsch-agent-proxy
libs.jsch.agentproxy, BSD-jsch-agent-proxy
libs.jsch.agentproxy, BSD-jsch-agent-proxy
libs.json_simple,CDDL-GPL-2-CP
libs.json_simple, Apache-2.0
libs.jsr223,CDDL-GPL-2-CP
libs.jstestdriver,CDDL-GPL-2-CP
libs.jstl,CDDL-GPL-2-CP
libs.jstl, CDDL-GPL-2-CP
libs.jstl, CDDL-GPL-2-CP
libs.junit4,CDDL-GPL-2-CP
libs.junit4,CPL-1
libs.junit4, BSD
libs.junit4, EPL-v10
libs.jvyamlb,CDDL-GPL-2-CP
libs.jvyamlb, MIT-jvyamlb
libs.lucene,CDDL-GPL-2-CP
libs.lucene, Apache-2.0
libs.nashorn,CDDL-GPL-2-CP
libs.nashorn, GPL-2-CP
libs.nbi.ant,CDDL-GPL-2-CP
libs.nbi.engine,CDDL-GPL-2-CP
libs.oracle.cloud,CDDL-GPL-2-CP
libs.oracle.cloud, CDDL-GPL-2-CP
libs.osgi,CDDL-GPL-2-CP
libs.osgi, Apache-2.0
libs.plist,CDDL-GPL-2-CP
libs.plist, MIT-plist
libs.ppawtlayout,CDDL-GPL-2-CP
libs.smack,CDDL-GPL-2-CP
libs.smack, Apache-2.0
libs.springframework,CDDL-GPL-2-CP
libs.springframework, Apache-2.0
libs.springframework, Apache-2.0
libs.svnClientAdapter,CDDL-GPL-2-CP
libs.svnClientAdapter, Apache-2.0
libs.svnClientAdapter.javahl,CDDL-GPL-2-CP
libs.svnClientAdapter.javahl, Apache-2.0
libs.svnClientAdapter.javahl, Apache-2.0
libs.svnClientAdapter.svnkit,CDDL-GPL-2-CP
libs.svnClientAdapter.svnkit, TRILEAD-LICENSE
libs.svnClientAdapter.svnkit, TMate
libs.svnClientAdapter.svnkit, TMate
libs.svnClientAdapter.svnkit, Apache-2.0
libs.swingx,CDDL-GPL-2-CP
libs.swingx, LGPL-2.1
libs.testng,CDDL-GPL-2-CP
libs.testng, Apache-2.0
libs.wag,CDDL-GPL-2-CP
libs.wag, JSON.org
libs.wag, CDDL-1.0
libs.xerces,CDDL-GPL-2-CP
libs.xerces, Apache-2.0
libs.xmlbeans,CDDL-GPL-2-CP
libs.xmlbeans, Apache-2.0
loadgenerator,CDDL-GPL-2-CP
localhistory,CDDL-GPL-2-CP
localtasks,CDDL-GPL-2-CP
masterfs,CDDL-GPL-2-CP
masterfs.linux,CDDL-GPL-2-CP
masterfs.macosx,CDDL-GPL-2-CP
masterfs.nio2,CDDL-GPL-2-CP
masterfs.ui,CDDL-GPL-2-CP
masterfs.windows,CDDL-GPL-2-CP
maven,CDDL-GPL-2-CP
maven.apisupport,CDDL-GPL-2-CP
maven.checkstyle,CDDL-GPL-2-CP
maven.coverage,CDDL-GPL-2-CP
maven.embedder,CDDL-GPL-2-CP
maven.embedder, Apache-JDOM
maven.embedder, Apache-2.0
maven.embedder, Apache-2.0
maven.embedder, Apache-2.0
maven.embedder, Apache-2.0
maven.embedder, Apache-2.0
maven.grammar,CDDL-GPL-2-CP
maven.graph,CDDL-GPL-2-CP
maven.groovy,CDDL-GPL-2-CP
maven.hints,CDDL-GPL-2-CP
maven.indexer,CDDL-GPL-2-CP
maven.indexer, Apache-2.0
maven.indexer, Apache-2.0
maven.indexer, Apache-2.0
maven.indexer.ui,CDDL-GPL-2-CP
maven.j2ee,CDDL-GPL-2-CP
maven.jaxws,CDDL-GPL-2-CP
maven.junit,CDDL-GPL-2-CP
maven.junit.ui,CDDL-GPL-2-CP
maven.kit,CDDL-GPL-2-CP
maven.model,CDDL-GPL-2-CP
maven.osgi,CDDL-GPL-2-CP
maven.persistence,CDDL-GPL-2-CP
maven.profiler,CDDL-GPL-2-CP
maven.refactoring,CDDL-GPL-2-CP
maven.repository,CDDL-GPL-2-CP
maven.samples,CDDL-GPL-2-CP
maven.search,CDDL-GPL-2-CP
maven.spring,CDDL-GPL-2-CP
maven.util,CDDL-GPL-2-CP
mercurial,CDDL-GPL-2-CP
mercurial.remote,CDDL-GPL-2-CP
mercurial.search,CDDL-GPL-2-CP
mobility.antext,CDDL-GPL-2-CP
mobility.antext, Apache-2.0
mobility.cldcplatform,CDDL-GPL-2-CP
mobility.cldcplatform.catalog,CDDL-GPL-2-CP
mobility.databindingme,CDDL-GPL-2-CP
mobility.deployment.ftpscp,CDDL-GPL-2-CP
mobility.deployment.nokia,CDDL-GPL-2-CP
mobility.deployment.nokia,mobility.deployment.nokia,mobility.deployment.ricoh,CDDL-GPL-2-CP
mobility.deployment.sonyericsson,CDDL-GPL-2-CP
mobility.deployment.webdav,CDDL-GPL-2-CP
mobility.deployment.webdav, Apache-2.0
mobility.deployment.webdav, Apache-2.0
mobility.deployment.webdav, Apache-2.0
mobility.deployment.webdav, Apache-JDOM
mobility.editor,CDDL-GPL-2-CP
mobility.end2end,CDDL-GPL-2-CP
mobility.j2meunit,CDDL-GPL-2-CP
mobility.j2meunit, Apache-2.0
mobility.j2meunit, Apache-2.0
mobility.jsr172,CDDL-GPL-2-CP
mobility.kit,CDDL-GPL-2-CP
mobility.licensing,CDDL-GPL-2-CP
mobility.midpexamples,CDDL-GPL-2-CP
mobility.plugins.mpowerplayer,CDDL-GPL-2-CP
mobility.project,CDDL-GPL-2-CP
mobility.project.ant,CDDL-GPL-2-CP
mobility.project.bridge,CDDL-GPL-2-CP
mobility.project.bridge.impl,CDDL-GPL-2-CP
mobility.svgcore,CDDL-GPL-2-CP
mobility.wtk_win,CDDL-GPL-2-CP
mvd,CDDL-GPL-2-CP
mylyn.util,CDDL-GPL-2-CP
nashorn.execution,CDDL-GPL-2-CP
nbbuild,CDDL-GPL-2-CP
nbbuild,CDDL-GPL-2-CP
nbbuild, GPL-2-CP
nbbuild, W3C
nbi,CDDL-GPL-2-CP
nbjunit,CDDL-GPL-2-CP
net.java.html,CDDL-GPL-2-CP
net.java.html.boot,CDDL-GPL-2-CP
net.java.html.boot.fx,CDDL-GPL-2-CP
net.java.html.boot.script,CDDL-GPL-2-CP
net.java.html.geo,CDDL-GPL-2-CP
net.java.html.json,CDDL-GPL-2-CP
net.java.html.sound,CDDL-GPL-2-CP
netbinox,CDDL-GPL-2-CP
netbinox, OSGi-LICENSE
netserver,CDDL-GPL-2-CP
notifications,CDDL-GPL-2-CP
o.apache.axis,CDDL-GPL-2-CP
o.apache.axis, Apache Software License, Version 2.0
o.apache.commons.codec,CDDL-GPL-2-CP
o.apache.commons.codec, Apache-2.0
o.apache.commons.discovery,CDDL-GPL-2-CP
o.apache.commons.discovery, Apache 1.1
o.apache.commons.httpclient,CDDL-GPL-2-CP
o.apache.commons.httpclient, Apache-2.0
o.apache.commons.io,CDDL-GPL-2-CP
o.apache.commons.io, Apache-2.0
o.apache.commons.lang,CDDL-GPL-2-CP
o.apache.commons.lang, Apache-2.0
o.apache.commons.logging,CDDL-GPL-2-CP
o.apache.commons.logging, Apache-2.0
o.apache.jmeter.kit,CDDL-GPL-2-CP
o.apache.jmeter.module,CDDL-GPL-2-CP
o.apache.jmeter.module,
o.apache.tools.ant.module,CDDL-GPL-2-CP
o.apache.tools.ant.module, Apache-2.0
o.apache.tools.ant.module.docs,CDDL-GPL-2-CP
o.apache.tools.ant.module.docs, Apache-2.0
o.apache.ws.commons.util,CDDL-GPL-2-CP
o.apache.ws.commons.util, Apache-2.0
o.apache.xml.resolver,CDDL-GPL-2-CP
o.apache.xml.resolver, Apache-2.0
o.apache.xmlrpc,CDDL-GPL-2-CP
o.apache.xmlrpc, Apache-2.0
o.apache.xmlrpc, Apache-2.0
o.apache.xmlrpc, Apache-2.0
o.codehaus.jackson.core,CDDL-GPL-2-CP
o.codehaus.jackson.core, Apache-2.0
o.codehaus.jackson.mapper,CDDL-GPL-2-CP
o.codehaus.jackson.mapper, Apache-2.0
o.codehaus.jettison,CDDL-GPL-2-CP
o.codehaus.jettison, Apache-2.0
o.eclipse.core.contenttype,CDDL-GPL-2-CP
o.eclipse.core.contenttype, EPL-v10
o.eclipse.core.jobs,CDDL-GPL-2-CP
o.eclipse.core.jobs, EPL-v10
o.eclipse.core.net,CDDL-GPL-2-CP
o.eclipse.core.net, EPL-v10
o.eclipse.core.runtime,CDDL-GPL-2-CP
o.eclipse.core.runtime, EPL-v10
o.eclipse.core.runtime.compatibility.auth,CDDL-GPL-2-CP
o.eclipse.core.runtime.compatibility.auth, EPL-v10
o.eclipse.equinox.app,CDDL-GPL-2-CP
o.eclipse.equinox.app, EPL-v10-equinox-app
o.eclipse.equinox.common,CDDL-GPL-2-CP
o.eclipse.equinox.common, EPL-v10
o.eclipse.equinox.preferences,CDDL-GPL-2-CP
o.eclipse.equinox.preferences, EPL-v10-equinox-preferences
o.eclipse.equinox.registry,CDDL-GPL-2-CP
o.eclipse.equinox.registry, EPL-v10-equinox-registry
o.eclipse.equinox.security,CDDL-GPL-2-CP
o.eclipse.equinox.security, EPL-v10
o.eclipse.jgit,CDDL-GPL-2-CP
o.eclipse.jgit, EDL-v10-jgit
o.eclipse.jgit.java7,CDDL-GPL-2-CP
o.eclipse.jgit.java7, EDL-v10-jgit
o.eclipse.mylyn.bugzilla.core,CDDL-GPL-2-CP
o.eclipse.mylyn.bugzilla.core, EPL-v10
o.eclipse.mylyn.commons.core,CDDL-GPL-2-CP
o.eclipse.mylyn.commons.core, EPL-v10
o.eclipse.mylyn.commons.net,CDDL-GPL-2-CP
o.eclipse.mylyn.commons.net, EPL-v10
o.eclipse.mylyn.commons.repositories.core,CDDL-GPL-2-CP
o.eclipse.mylyn.commons.repositories.core, EPL-v10
o.eclipse.mylyn.commons.soap,CDDL-GPL-2-CP
o.eclipse.mylyn.commons.soap, EPL-v10
o.eclipse.mylyn.commons.xmlrpc,CDDL-GPL-2-CP
o.eclipse.mylyn.commons.xmlrpc, EPL-v10
o.eclipse.mylyn.monitor.ui.dummy,CDDL-GPL-2-CP
o.eclipse.mylyn.tasks.core,CDDL-GPL-2-CP
o.eclipse.mylyn.tasks.core, EPL-v10
o.eclipse.mylyn.wikitext.confluence.core,CDDL-GPL-2-CP
o.eclipse.mylyn.wikitext.confluence.core, EPL-v10
o.eclipse.mylyn.wikitext.core,CDDL-GPL-2-CP
o.eclipse.mylyn.wikitext.core, EPL-v10 (see also about.html inside this JAR file)
o.eclipse.mylyn.wikitext.markdown.core,CDDL-GPL-2-CP
o.eclipse.mylyn.wikitext.markdown.core, EPL-v10
o.eclipse.mylyn.wikitext.textile.core,CDDL-GPL-2-CP
o.eclipse.mylyn.wikitext.textile.core, EPL-v10
o.jdesktop.beansbinding,CDDL-GPL-2-CP
o.jdesktop.beansbinding, LGPL-2.1
o.jdesktop.layout,CDDL-GPL-2-CP
o.jdesktop.layout, LGPL-2.1
o.joda.time,CDDL-GPL-2-CP
o.joda.time, Apache-2.0
o.mozilla.rhino.patched,N/A
o.n.bluej,CDDL-GPL-2-CP
o.n.bluej.ui,CDDL-GPL-2-CP
o.n.bootstrap,CDDL-GPL-2-CP
o.n.core,CDDL-GPL-2-CP
o.n.html.ko4j,CDDL-GPL-2-CP
o.n.html.xhr4j,CDDL-GPL-2-CP
o.n.insane,CDDL-GPL-2-CP
o.n.mobility.lib.activesync,CDDL-GPL-2-CP
o.n.mobility.lib.activesync, Apache-2.0
o.n.swing.dirchooser,CDDL-GPL-2-CP
o.n.swing.laf.dark,CDDL-GPL-2-CP
o.n.swing.outline,CDDL-GPL-2-CP
o.n.swing.plaf,CDDL-GPL-2-CP
o.n.swing.tabcontrol,CDDL-GPL-2-CP
o.n.upgrader,CDDL-GPL-2-CP
o.openidex.util,CDDL-GPL-2-CP
odcs,CDDL-GPL-2-CP
odcs.cnd,CDDL-GPL-2-CP
odcs.git,CDDL-GPL-2-CP
odcs.hudson,CDDL-GPL-2-CP
odcs.kit,CDDL-GPL-2-CP
odcs.mercurial,CDDL-GPL-2-CP
odcs.subversion,CDDL-GPL-2-CP
odcs.tasks,CDDL-GPL-2-CP
odcs.tasks.bridge,CDDL-GPL-2-CP
odcs.ui,CDDL-GPL-2-CP
odcs.versioning,CDDL-GPL-2-CP
openide.actions,CDDL-GPL-2-CP
openide.awt,CDDL-GPL-2-CP
openide.compat,CDDL-GPL-2-CP
openide.dialogs,CDDL-GPL-2-CP
openide.execution,CDDL-GPL-2-CP
openide.execution.compat8,CDDL-GPL-2-CP
openide.explorer,CDDL-GPL-2-CP
openide.filesystems,CDDL-GPL-2-CP
openide.filesystems.compat8,CDDL-GPL-2-CP
openide.filesystems.nb,CDDL-GPL-2-CP
openide.io,CDDL-GPL-2-CP
openide.loaders,CDDL-GPL-2-CP
openide.modules,CDDL-GPL-2-CP
openide.nodes,CDDL-GPL-2-CP
openide.options,CDDL-GPL-2-CP
openide.text,CDDL-GPL-2-CP
openide.util,CDDL-GPL-2-CP
openide.util.enumerations,CDDL-GPL-2-CP
openide.util.lookup,CDDL-GPL-2-CP
openide.util.ui,CDDL-GPL-2-CP
openide.windows,CDDL-GPL-2-CP
options.api,CDDL-GPL-2-CP
options.editor,CDDL-GPL-2-CP
options.java,CDDL-GPL-2-CP
options.keymap,CDDL-GPL-2-CP
oracle.clouddev.server.profile.activity.client.api,CDDL-GPL-2-CP
oracle.clouddev.server.profile.activity.client.api, EPL-v10
oracle.clouddev.server.profile.activity.client.rest,CDDL-GPL-2-CP
oracle.clouddev.server.profile.activity.client.rest, EPL-v10
oracle.eclipse.tools.cloud.dev.tasks,CDDL-GPL-2-CP
oracle.eclipse.tools.cloud.dev.tasks, Oracle BSD License
parsing.api,CDDL-GPL-2-CP
parsing.indexing,CDDL-GPL-2-CP
parsing.lucene,CDDL-GPL-2-CP
parsing.nb,CDDL-GPL-2-CP
parsing.ui,CDDL-GPL-2-CP
performance,CDDL-GPL-2-CP
performance, BSD
performance.ergonomics,CDDL-GPL-2-CP
performance.java,CDDL-GPL-2-CP
performance.javaee,CDDL-GPL-2-CP
performance.scripting,CDDL-GPL-2-CP
performance.web,CDDL-GPL-2-CP
php.api.annotation,CDDL-GPL-2-CP
php.api.documentation,CDDL-GPL-2-CP
php.api.editor,CDDL-GPL-2-CP
php.api.executable,CDDL-GPL-2-CP
php.api.framework,CDDL-GPL-2-CP
php.api.phpmodule,CDDL-GPL-2-CP
php.api.templates,CDDL-GPL-2-CP
php.api.testing,CDDL-GPL-2-CP
php.apigen,CDDL-GPL-2-CP
php.atoum,CDDL-GPL-2-CP
php.code.analysis,CDDL-GPL-2-CP
php.codeception,CDDL-GPL-2-CP
php.composer,CDDL-GPL-2-CP
php.dbgp,CDDL-GPL-2-CP
php.doctrine2,CDDL-GPL-2-CP
php.editor,CDDL-GPL-2-CP
php.editor, LGPL-2.1
php.kit,CDDL-GPL-2-CP
php.latte,CDDL-GPL-2-CP
php.nette.tester,CDDL-GPL-2-CP
php.nette2,CDDL-GPL-2-CP
php.phing,CDDL-GPL-2-CP
php.phpdoc,CDDL-GPL-2-CP
php.phpdoc.documentation,CDDL-GPL-2-CP
php.phpdoc.documentation, LGPL-2.1
php.phpunit,CDDL-GPL-2-CP
php.project,CDDL-GPL-2-CP
php.project, CDDL-GPL-2-CP
php.refactoring,CDDL-GPL-2-CP
php.samples,CDDL-GPL-2-CP
php.smarty,CDDL-GPL-2-CP
php.symfony,CDDL-GPL-2-CP
php.symfony2,CDDL-GPL-2-CP
php.twig,CDDL-GPL-2-CP
php.zend,CDDL-GPL-2-CP
php.zend2,CDDL-GPL-2-CP
print,CDDL-GPL-2-CP
print.editor,CDDL-GPL-2-CP
profiler,CDDL-GPL-2-CP
profiler.api,CDDL-GPL-2-CP
profiler.attach,CDDL-GPL-2-CP
profiler.commandrunner,CDDL-GPL-2-CP
profiler.freeform,CDDL-GPL-2-CP
profiler.heapwalker,CDDL-GPL-2-CP
profiler.j2ee,CDDL-GPL-2-CP
profiler.j2se,CDDL-GPL-2-CP
profiler.kit,CDDL-GPL-2-CP
profiler.loadgen,CDDL-GPL-2-CP
profiler.nbimpl,CDDL-GPL-2-CP
profiler.nbmodule,CDDL-GPL-2-CP
profiler.options,CDDL-GPL-2-CP
profiler.oql,CDDL-GPL-2-CP
profiler.oql.language,CDDL-GPL-2-CP
profiler.ppoints,CDDL-GPL-2-CP
profiler.projectsupport,CDDL-GPL-2-CP
profiler.snaptracer,CDDL-GPL-2-CP
profiler.utilities,CDDL-GPL-2-CP
progress.ui,CDDL-GPL-2-CP
project.ant,CDDL-GPL-2-CP
project.ant.compat8,CDDL-GPL-2-CP
project.ant.ui,CDDL-GPL-2-CP
project.indexingbridge,CDDL-GPL-2-CP
project.libraries,CDDL-GPL-2-CP
project.libraries.ui,CDDL-GPL-2-CP
project.spi.intern,CDDL-GPL-2-CP
project.spi.intern.impl,CDDL-GPL-2-CP
projectapi,CDDL-GPL-2-CP
projectapi.nb,CDDL-GPL-2-CP
projectimport.eclipse.core,CDDL-GPL-2-CP
projectimport.eclipse.j2se,CDDL-GPL-2-CP
projectimport.eclipse.web,CDDL-GPL-2-CP
projectimport.jbuilder,CDDL-GPL-2-CP
projectui,CDDL-GPL-2-CP
projectui.buildmenu,CDDL-GPL-2-CP
projectuiapi,CDDL-GPL-2-CP
projectuiapi.base,CDDL-GPL-2-CP
properties,CDDL-GPL-2-CP
properties.based.dataobjects,CDDL-GPL-2-CP
properties.syntax,CDDL-GPL-2-CP
queries,CDDL-GPL-2-CP
refactoring.api,CDDL-GPL-2-CP
refactoring.java,CDDL-GPL-2-CP
remotefs.versioning,CDDL-GPL-2-CP
remotefs.versioning.api,CDDL-GPL-2-CP
sampler,CDDL-GPL-2-CP
schema2beans,CDDL-GPL-2-CP
selenium2,CDDL-GPL-2-CP
selenium2.java,CDDL-GPL-2-CP
selenium2.maven,CDDL-GPL-2-CP
selenium2.php,CDDL-GPL-2-CP
selenium2.server,CDDL-GPL-2-CP
selenium2.webclient,CDDL-GPL-2-CP
selenium2.webclient.mocha,CDDL-GPL-2-CP
selenium2.webclient.protractor,CDDL-GPL-2-CP
sendopts,CDDL-GPL-2-CP
server,CDDL-GPL-2-CP
servletapi,CDDL-GPL-2-CP
servletapi, Apache-1.1
servletjspapi,CDDL-GPL-2-CP
servletjspapi, CDDL-1.0
settings,CDDL-GPL-2-CP
simple.project.templates,CDDL-GPL-2-CP
spellchecker,CDDL-GPL-2-CP
spellchecker.apimodule,CDDL-GPL-2-CP
spellchecker.bindings.htmlxml,CDDL-GPL-2-CP
spellchecker.bindings.java,CDDL-GPL-2-CP
spellchecker.bindings.php,CDDL-GPL-2-CP
spellchecker.bindings.properties,CDDL-GPL-2-CP
spellchecker.dictionary_en,CDDL-GPL-2-CP
spellchecker.dictionary_en, BSD-ispell-enwl
spellchecker.kit,CDDL-GPL-2-CP
spi.actions,CDDL-GPL-2-CP
spi.debugger.jpda.ui,CDDL-GPL-2-CP
spi.debugger.ui,CDDL-GPL-2-CP
spi.editor.hints,CDDL-GPL-2-CP
spi.editor.hints.projects,CDDL-GPL-2-CP
spi.java.hints,CDDL-GPL-2-CP
spi.navigator,CDDL-GPL-2-CP
spi.palette,CDDL-GPL-2-CP
spi.quicksearch,CDDL-GPL-2-CP
spi.tasklist,CDDL-GPL-2-CP
spi.viewmodel,CDDL-GPL-2-CP
spring.beans,CDDL-GPL-2-CP
spring.webmvc,CDDL-GPL-2-CP
subversion,CDDL-GPL-2-CP
subversion.remote,CDDL-GPL-2-CP
svg.perseus,CDDL-GPL-2-CP
svg.perseus, Apache-2.0-Vera-Perseus
swing.customizerlayout,CDDL-GPL-2-CP
swing.validation,CDDL-GPL-2-CP
swing.validation, CDDL-GPL-2-CP
swingapp,CDDL-GPL-2-CP
swingapp, LGPL-2.1
swingapp, LGPL-2.1
swingapplib,CDDL-GPL-2-CP
swingapplib,LGPL-2
swingapplib, LGPL-2.1
swingapplib, LGPL-2.1
target.iterator,CDDL-GPL-2-CP
tasklist.kit,CDDL-GPL-2-CP
tasklist.projectint,CDDL-GPL-2-CP
tasklist.todo,CDDL-GPL-2-CP
tasklist.ui,CDDL-GPL-2-CP
team.commons,CDDL-GPL-2-CP
team.ide,CDDL-GPL-2-CP
team.server,CDDL-GPL-2-CP
team.server.nb,CDDL-GPL-2-CP
templates,CDDL-GPL-2-CP
templatesui,CDDL-GPL-2-CP
terminal,CDDL-GPL-2-CP
terminal.nb,CDDL-GPL-2-CP
testng,CDDL-GPL-2-CP
testng.ant,CDDL-GPL-2-CP
testng.maven,CDDL-GPL-2-CP
testng.ui,CDDL-GPL-2-CP
timers,CDDL-GPL-2-CP
tomcat5,CDDL-GPL-2-CP
traceio,CDDL-GPL-2-CP
uihandler,CDDL-GPL-2-CP
uihandler.exceptionreporter,CDDL-GPL-2-CP
uihandler.interactive,CDDL-GPL-2-CP
updatecenters,CDDL-GPL-2-CP
usersguide,CDDL-GPL-2-CP
utilities,CDDL-GPL-2-CP
utilities.project,CDDL-GPL-2-CP
versioning,CDDL-GPL-2-CP
versioning.core,CDDL-GPL-2-CP
versioning.indexingbridge,CDDL-GPL-2-CP
versioning.kenai,CDDL-GPL-2-CP
versioning.masterfs,CDDL-GPL-2-CP
versioning.system.cvss,CDDL-GPL-2-CP
versioning.system.cvss.installer,CDDL-GPL-2-CP
versioning.ui,CDDL-GPL-2-CP
versioning.util,CDDL-GPL-2-CP
vmd.analyzer,CDDL-GPL-2-CP
vmd.codegen,CDDL-GPL-2-CP
vmd.components.midp,CDDL-GPL-2-CP
vmd.components.midp.pda,CDDL-GPL-2-CP
vmd.components.midp.wma,CDDL-GPL-2-CP
vmd.components.svg,CDDL-GPL-2-CP
vmd.componentssupport,CDDL-GPL-2-CP
vmd.examples,CDDL-GPL-2-CP
vmd.flow,CDDL-GPL-2-CP
vmd.game,CDDL-GPL-2-CP
vmd.inspector,CDDL-GPL-2-CP
vmd.io,CDDL-GPL-2-CP
vmd.io.javame,CDDL-GPL-2-CP
vmd.kit,CDDL-GPL-2-CP
vmd.midp,CDDL-GPL-2-CP
vmd.midp.converter,CDDL-GPL-2-CP
vmd.midpnb,CDDL-GPL-2-CP
vmd.model,CDDL-GPL-2-CP
vmd.palette,CDDL-GPL-2-CP
vmd.properties,CDDL-GPL-2-CP
vmd.screen,CDDL-GPL-2-CP
vmd.structure,CDDL-GPL-2-CP
web.beans,CDDL-GPL-2-CP
web.browser.api,CDDL-GPL-2-CP
web.client.kit,CDDL-GPL-2-CP
web.client.rest,CDDL-GPL-2-CP
web.client.samples,CDDL-GPL-2-CP
web.client.tools.api,CDDL-GPL-2-CP
web.clientproject,CDDL-GPL-2-CP
web.clientproject.api,CDDL-GPL-2-CP
web.common,CDDL-GPL-2-CP
web.common.ui,CDDL-GPL-2-CP
web.core,CDDL-GPL-2-CP
web.core.syntax,CDDL-GPL-2-CP
web.core.syntax, CDDL-1.0
web.debug,CDDL-GPL-2-CP
web.domdiff,CDDL-GPL-2-CP
web.el,CDDL-GPL-2-CP
web.facelets010114,CDDL-GPL-2-CP
web.facelets010114,web.fake,CDDL-GPL-2-CP
web.freeform,CDDL-GPL-2-CP
web.indent,CDDL-GPL-2-CP
web.inspect,CDDL-GPL-2-CP
web.javascript.debugger,CDDL-GPL-2-CP
web.jsf,CDDL-GPL-2-CP
web.jsf.editor,CDDL-GPL-2-CP
web.jsf.editor, CDDL-1.0
web.jsf.extensions,CDDL-GPL-2-CP
web.jsf.extensions, CDDL V1.01
web.jsf.extensions, CDDL V1.01
web.jsf.extensions, Apache-2.0
web.jsf.icefaces,CDDL-GPL-2-CP
web.jsf.kit,CDDL-GPL-2-CP
web.jsf.navigation,CDDL-GPL-2-CP
web.jsf.richfaces,CDDL-GPL-2-CP
web.jsf12,CDDL-GPL-2-CP
web.jsf12, CDDL-1.0
web.jsf12ri,CDDL-GPL-2-CP
web.jsf20,CDDL-GPL-2-CP
web.jsf20, CDDL and GNU Public License v.2 w/Classpath Exception
web.jsfapi,CDDL-GPL-2-CP
web.jspparser,CDDL-GPL-2-CP
web.jspparser, CDDL-GPL-2-CP
web.kit,CDDL-GPL-2-CP
web.livehtml,CDDL-GPL-2-CP
web.monitor,CDDL-GPL-2-CP
web.monitor, Apache-1.1
web.primefaces,CDDL-GPL-2-CP
web.primefaces, Apache-2.0
web.project,CDDL-GPL-2-CP
web.refactoring,CDDL-GPL-2-CP
web.struts,CDDL-GPL-2-CP
web.struts, Apache-2.0
web.webkit.debugging,CDDL-GPL-2-CP
web.webkit.tooling,CDDL-GPL-2-CP
weblogic.common,CDDL-GPL-2-CP
websocket,CDDL-GPL-2-CP
websvc.axis2,CDDL-GPL-2-CP
websvc.axis2,websvc.clientapi,CDDL-GPL-2-CP
websvc.core,CDDL-GPL-2-CP
websvc.customization,CDDL-GPL-2-CP
websvc.design,CDDL-GPL-2-CP
websvc.editor.hints,CDDL-GPL-2-CP
websvc.jaxrpc,CDDL-GPL-2-CP
websvc.jaxrpc16,CDDL-GPL-2-CP
websvc.jaxrpc16, BCL
websvc.jaxrpckit,CDDL-GPL-2-CP
